Date,Time,Temperature,Humidity,WindSpeed,Hour,Day,Energy
2016-01-14,02:40:00,3.06666666666667,90.3333333333333,5.66666666666667,2,Thursday,40
2016-01-14,02:50:00,3.13333333333333,89.6666666666667,5.8333333333333295,2,Thursday,50
2016-01-14,03:00:00,3.2,89.0,6.0,3,Thursday,50
2016-01-14,03:10:00,3.2333333333333294,89.0,5.8333333333333295,3,Thursday,50
2016-01-14,03:20:00,3.2666666666666706,89.0,5.66666666666667,3,Thursday,40
2016-01-14,03:30:00,3.3,89.0,5.5,3,Thursday,50
2016-01-14,03:40:00,3.3333333333333295,89.0,5.3333333333333295,3,Thursday,40
2016-01-14,03:50:00,3.36666666666667,89.0,5.16666666666667,3,Thursday,40
2016-01-14,04:00:00,3.4,89.0,5.0,4,Thursday,20
2016-01-14,04:10:00,3.38333333333333,89.1666666666667,5.16666666666667,4,Thursday,30
2016-01-14,04:20:00,3.36666666666667,89.3333333333333,5.3333333333333295,4,Thursday,30
2016-01-14,04:30:00,3.35,89.5,5.5,4,Thursday,40
2016-01-14,04:40:00,3.3333333333333295,89.6666666666667,5.66666666666667,4,Thursday,50
2016-01-14,04:50:00,3.31666666666667,89.8333333333333,5.8333333333333295,4,Thursday,40
2016-01-14,05:00:00,3.3,90.0,6.0,5,Thursday,40
2016-01-14,05:10:00,3.31666666666667,90.0,5.8333333333333295,5,Thursday,50
2016-01-14,05:20:00,3.3333333333333295,90.0,5.66666666666667,5,Thursday,40
2016-01-14,05:30:00,3.35,90.0,5.5,5,Thursday,50
2016-01-14,05:40:00,3.36666666666667,90.0,5.3333333333333295,5,Thursday,50
2016-01-14,05:50:00,3.38333333333333,90.0,5.16666666666667,5,Thursday,40
2016-01-14,06:00:00,3.4,90.0,5.0,6,Thursday,50
2016-01-14,06:10:00,3.5,89.8333333333333,5.66666666666667,6,Thursday,40
2016-01-14,06:20:00,3.6,89.6666666666667,6.3333333333333295,6,Thursday,40
2016-01-14,06:30:00,3.7,89.5,7.0,6,Thursday,40
2016-01-14,06:40:00,3.8,89.3333333333333,7.666666666666669,6,Thursday,40
2016-01-14,06:50:00,3.9,89.1666666666667,8.33333333333333,6,Thursday,30
2016-01-14,07:00:00,4.0,89.0,9.0,7,Thursday,70
2016-01-14,07:10:00,3.95,89.5,8.83333333333333,7,Thursday,360
2016-01-14,07:20:00,3.9,90.0,8.66666666666667,7,Thursday,400
2016-01-14,07:30:00,3.85,90.5,8.5,7,Thursday,70
2016-01-14,07:40:00,3.8,91.0,8.33333333333333,7,Thursday,70
2016-01-14,07:50:00,3.75,91.5,8.16666666666667,7,Thursday,390
2016-01-14,08:00:00,3.7,92.0,8.0,8,Thursday,100
2016-01-14,08:10:00,3.3,93.0,7.16666666666667,8,Thursday,80
2016-01-14,08:20:00,2.9,94.0,6.3333333333333295,8,Thursday,70
2016-01-14,08:30:00,2.5,95.0,5.5,8,Thursday,170
2016-01-14,08:40:00,2.1,96.0,4.66666666666667,8,Thursday,360
2016-01-14,08:50:00,1.7,97.0,3.8333333333333295,8,Thursday,180
2016-01-14,09:00:00,1.3,98.0,3.0,9,Thursday,130
2016-01-14,09:10:00,1.4,97.5,3.5,9,Thursday,70
2016-01-14,09:20:00,1.5,97.0,4.0,9,Thursday,70
2016-01-14,09:30:00,1.6,96.5,4.5,9,Thursday,180
2016-01-14,09:40:00,1.7,96.0,5.0,9,Thursday,170
2016-01-14,09:50:00,1.8,95.5,5.5,9,Thursday,390
2016-01-14,10:00:00,1.9,95.0,6.0,10,Thursday,420
2016-01-14,10:10:00,1.9666666666666697,94.6666666666667,5.66666666666667,10,Thursday,340
2016-01-14,10:20:00,2.03333333333333,94.3333333333333,5.3333333333333295,10,Thursday,550
2016-01-14,10:30:00,2.1,94.0,5.0,10,Thursday,690
2016-01-14,10:40:00,2.16666666666667,93.6666666666667,4.66666666666667,10,Thursday,620
2016-01-14,10:50:00,2.2333333333333294,93.3333333333333,4.3333333333333295,10,Thursday,610
2016-01-14,11:00:00,2.3,93.0,4.0,11,Thursday,490
2016-01-14,11:10:00,2.4,92.8333333333333,4.16666666666667,11,Thursday,260
2016-01-14,11:20:00,2.5,92.6666666666667,4.3333333333333295,11,Thursday,240
2016-01-14,11:30:00,2.6,92.5,4.5,11,Thursday,220
2016-01-14,11:40:00,2.7,92.3333333333333,4.66666666666667,11,Thursday,130
2016-01-14,11:50:00,2.8,92.1666666666667,4.8333333333333295,11,Thursday,90
2016-01-14,12:00:00,2.9,92.0,5.0,12,Thursday,290
2016-01-14,12:10:00,3.11666666666667,91.3333333333333,5.16666666666667,12,Thursday,410
2016-01-14,12:20:00,3.3333333333333295,90.6666666666667,5.3333333333333295,12,Thursday,320
2016-01-14,12:30:00,3.55,90.0,5.5,12,Thursday,260
2016-01-14,12:40:00,3.7666666666666706,89.3333333333333,5.66666666666667,12,Thursday,210
2016-01-14,12:50:00,3.9833333333333294,88.6666666666667,5.8333333333333295,12,Thursday,210
2016-01-14,13:00:00,4.2,88.0,6.0,13,Thursday,140
2016-01-14,13:10:00,4.3,87.5,6.0,13,Thursday,60
2016-01-14,13:20:00,4.4,87.0,6.0,13,Thursday,50
2016-01-14,13:30:00,4.5,86.5,6.0,13,Thursday,60
2016-01-14,13:40:00,4.6,86.0,6.0,13,Thursday,50
2016-01-14,13:50:00,4.7,85.5,6.0,13,Thursday,60
2016-01-14,14:00:00,4.8,85.0,6.0,14,Thursday,140
2016-01-14,14:10:00,4.91666666666667,84.8333333333333,6.0,14,Thursday,270
2016-01-14,14:20:00,5.03333333333333,84.6666666666667,6.0,14,Thursday,200
2016-01-14,14:30:00,5.15,84.5,6.0,14,Thursday,60
2016-01-14,14:40:00,5.26666666666667,84.3333333333333,6.0,14,Thursday,50
2016-01-14,14:50:00,5.383333333333329,84.1666666666667,6.0,14,Thursday,60
2016-01-14,15:00:00,5.5,84.0,6.0,15,Thursday,80
2016-01-14,15:10:00,5.48333333333333,83.1666666666667,6.0,15,Thursday,50
2016-01-14,15:20:00,5.46666666666667,82.3333333333333,6.0,15,Thursday,40
2016-01-14,15:30:00,5.45,81.5,6.0,15,Thursday,50
2016-01-14,15:40:00,5.43333333333333,80.6666666666667,6.0,15,Thursday,50
2016-01-14,15:50:00,5.41666666666667,79.8333333333333,6.0,15,Thursday,40
2016-01-14,16:00:00,5.4,79.0,6.0,16,Thursday,30
2016-01-14,16:10:00,5.26666666666667,78.5,6.16666666666667,16,Thursday,30
2016-01-14,16:20:00,5.133333333333329,78.0,6.3333333333333295,16,Thursday,200
2016-01-14,16:30:00,5.0,77.5,6.5,16,Thursday,450
2016-01-14,16:40:00,4.86666666666667,77.0,6.66666666666667,16,Thursday,400
2016-01-14,16:50:00,4.73333333333333,76.5,6.8333333333333295,16,Thursday,740
2016-01-14,17:00:00,4.6,76.0,7.0,17,Thursday,910
2016-01-14,17:10:00,4.5833333333333295,76.0,6.8333333333333295,17,Thursday,610
2016-01-14,17:20:00,4.56666666666667,76.0,6.66666666666667,17,Thursday,510
2016-01-14,17:30:00,4.55,76.0,6.5,17,Thursday,190
2016-01-14,17:40:00,4.53333333333333,76.0,6.3333333333333295,17,Thursday,110
2016-01-14,17:50:00,4.51666666666667,76.0,6.16666666666667,17,Thursday,100
2016-01-14,18:00:00,4.5,76.0,6.0,18,Thursday,90
2016-01-14,18:10:00,4.41666666666667,76.1666666666667,6.16666666666667,18,Thursday,110
2016-01-14,18:20:00,4.3333333333333295,76.3333333333333,6.3333333333333295,18,Thursday,100
2016-01-14,18:30:00,4.25,76.5,6.5,18,Thursday,110
2016-01-14,18:40:00,4.16666666666667,76.6666666666667,6.66666666666667,18,Thursday,100
2016-01-14,18:50:00,4.0833333333333295,76.8333333333333,6.8333333333333295,18,Thursday,790
2016-01-14,19:00:00,4.0,77.0,7.0,19,Thursday,380
2016-01-14,19:10:00,3.9,78.5,7.16666666666667,19,Thursday,360
2016-01-14,19:20:00,3.8,80.0,7.3333333333333295,19,Thursday,360
2016-01-14,19:30:00,3.7,81.5,7.5,19,Thursday,100
2016-01-14,19:40:00,3.6,83.0,7.666666666666669,19,Thursday,100
2016-01-14,19:50:00,3.5,84.5,7.8333333333333295,19,Thursday,90
2016-01-14,20:00:00,3.4,86.0,8.0,20,Thursday,90
2016-01-14,20:10:00,3.5,83.3333333333333,8.33333333333333,20,Thursday,110
2016-01-14,20:20:00,3.6,80.6666666666667,8.66666666666667,20,Thursday,140
2016-01-14,20:30:00,3.7,78.0,9.0,20,Thursday,110
2016-01-14,20:40:00,3.8,75.3333333333333,9.33333333333333,20,Thursday,100
2016-01-14,20:50:00,3.9,72.6666666666667,9.66666666666667,20,Thursday,110
2016-01-14,21:00:00,4.0,70.0,10.0,21,Thursday,130
2016-01-14,21:10:00,3.9166666666666705,70.0,9.66666666666667,21,Thursday,140
2016-01-14,21:20:00,3.8333333333333295,70.0,9.33333333333333,21,Thursday,130
2016-01-14,21:30:00,3.75,70.0,9.0,21,Thursday,120
2016-01-14,21:40:00,3.6666666666666705,70.0,8.66666666666667,21,Thursday,100
2016-01-14,21:50:00,3.5833333333333295,70.0,8.33333333333333,21,Thursday,80
2016-01-14,22:00:00,3.5,70.0,8.0,22,Thursday,50
2016-01-14,22:10:00,3.15,73.6666666666667,7.8333333333333295,22,Thursday,50
2016-01-14,22:20:00,2.8,77.3333333333333,7.666666666666669,22,Thursday,50
2016-01-14,22:30:00,2.45,81.0,7.5,22,Thursday,40
2016-01-14,22:40:00,2.1,84.6666666666667,7.3333333333333295,22,Thursday,50
2016-01-14,22:50:00,1.75,88.3333333333333,7.16666666666667,22,Thursday,50
2016-01-14,23:00:00,1.4,92.0,7.0,23,Thursday,50
2016-01-14,23:10:00,1.3,92.3333333333333,7.3333333333333295,23,Thursday,40
2016-01-14,23:20:00,1.2,92.6666666666667,7.666666666666669,23,Thursday,30
2016-01-14,23:30:00,1.1,93.0,8.0,23,Thursday,30
2016-01-14,23:40:00,1.0,93.3333333333333,8.33333333333333,23,Thursday,40
2016-01-14,23:50:00,0.9,93.6666666666667,8.66666666666667,23,Thursday,40
2016-01-15,00:00:00,0.8,94.0,9.0,0,Friday,50
2016-01-15,00:10:00,0.666666666666667,95.0,9.16666666666667,0,Friday,60
2016-01-15,00:20:00,0.533333333333333,96.0,9.33333333333333,0,Friday,50
2016-01-15,00:30:00,0.4,97.0,9.5,0,Friday,60
2016-01-15,00:40:00,0.266666666666667,98.0,9.66666666666667,0,Friday,50
2016-01-15,00:50:00,0.133333333333333,99.0,9.83333333333333,0,Friday,50
2016-01-15,01:00:00,0.0,100.0,10.0,1,Friday,50
2016-01-15,01:10:00,0.0666666666666667,99.8333333333333,10.0,1,Friday,50
2016-01-15,01:20:00,0.133333333333333,99.6666666666667,10.0,1,Friday,50
2016-01-15,01:30:00,0.2,99.5,10.0,1,Friday,50
2016-01-15,01:40:00,0.266666666666667,99.3333333333333,10.0,1,Friday,60
2016-01-15,01:50:00,0.333333333333333,99.1666666666667,10.0,1,Friday,50
2016-01-15,02:00:00,0.4,99.0,10.0,2,Friday,50
2016-01-15,02:10:00,0.55,97.8333333333333,10.1666666666667,2,Friday,50
2016-01-15,02:20:00,0.7,96.6666666666667,10.3333333333333,2,Friday,50
2016-01-15,02:30:00,0.85,95.5,10.5,2,Friday,40
2016-01-15,02:40:00,1.0,94.3333333333333,10.6666666666667,2,Friday,50
2016-01-15,02:50:00,1.15,93.1666666666667,10.8333333333333,2,Friday,40
2016-01-15,03:00:00,1.3,92.0,11.0,3,Friday,30
2016-01-15,03:10:00,1.53333333333333,90.5,10.8333333333333,3,Friday,40
2016-01-15,03:20:00,1.76666666666667,89.0,10.6666666666667,3,Friday,30
2016-01-15,03:30:00,2.0,87.5,10.5,3,Friday,60
2016-01-15,03:40:00,2.2333333333333294,86.0,10.3333333333333,3,Friday,50
2016-01-15,03:50:00,2.4666666666666694,84.5,10.1666666666667,3,Friday,50
2016-01-15,04:00:00,2.7,83.0,10.0,4,Friday,40
2016-01-15,04:10:00,2.75,81.8333333333333,10.0,4,Friday,50
2016-01-15,04:20:00,2.8,80.6666666666667,10.0,4,Friday,60
2016-01-15,04:30:00,2.85,79.5,10.0,4,Friday,50
2016-01-15,04:40:00,2.9,78.3333333333333,10.0,4,Friday,50
2016-01-15,04:50:00,2.95,77.1666666666667,10.0,4,Friday,50
2016-01-15,05:00:00,3.0,76.0,10.0,5,Friday,50
2016-01-15,05:10:00,3.03333333333333,75.3333333333333,10.0,5,Friday,40
2016-01-15,05:20:00,3.06666666666667,74.6666666666667,10.0,5,Friday,50
2016-01-15,05:30:00,3.1,74.0,10.0,5,Friday,50
2016-01-15,05:40:00,3.13333333333333,73.3333333333333,10.0,5,Friday,50
2016-01-15,05:50:00,3.16666666666667,72.6666666666667,10.0,5,Friday,60
2016-01-15,06:00:00,3.2,72.0,10.0,6,Friday,50
2016-01-15,06:10:00,3.2,72.6666666666667,9.83333333333333,6,Friday,40
2016-01-15,06:20:00,3.2,73.3333333333333,9.66666666666667,6,Friday,50
2016-01-15,06:30:00,3.2,74.0,9.5,6,Friday,50
2016-01-15,06:40:00,3.2,74.6666666666667,9.33333333333333,6,Friday,50
2016-01-15,06:50:00,3.2,75.3333333333333,9.16666666666667,6,Friday,30
2016-01-15,07:00:00,3.2,76.0,9.0,7,Friday,70
2016-01-15,07:10:00,3.2,76.3333333333333,8.83333333333333,7,Friday,50
2016-01-15,07:20:00,3.2,76.6666666666667,8.66666666666667,7,Friday,50
2016-01-15,07:30:00,3.2,77.0,8.5,7,Friday,50
2016-01-15,07:40:00,3.2,77.3333333333333,8.33333333333333,7,Friday,50
2016-01-15,07:50:00,3.2,77.6666666666667,8.16666666666667,7,Friday,40
2016-01-15,08:00:00,3.2,78.0,8.0,8,Friday,50
2016-01-15,08:10:00,3.2,78.3333333333333,8.33333333333333,8,Friday,50
2016-01-15,08:20:00,3.2,78.6666666666667,8.66666666666667,8,Friday,150
2016-01-15,08:30:00,3.2,79.0,9.0,8,Friday,390
2016-01-15,08:40:00,3.2,79.3333333333333,9.33333333333333,8,Friday,390
2016-01-15,08:50:00,3.2,79.6666666666667,9.66666666666667,8,Friday,380
2016-01-15,09:00:00,3.2,80.0,10.0,9,Friday,400
2016-01-15,09:10:00,3.2,80.3333333333333,9.83333333333333,9,Friday,370
2016-01-15,09:20:00,3.2,80.6666666666667,9.66666666666667,9,Friday,310
2016-01-15,09:30:00,3.2,81.0,9.5,9,Friday,40
2016-01-15,09:40:00,3.2,81.3333333333333,9.33333333333333,9,Friday,50
2016-01-15,09:50:00,3.2,81.6666666666667,9.16666666666667,9,Friday,70
2016-01-15,10:00:00,3.2,82.0,9.0,10,Friday,60
2016-01-15,10:10:00,3.31666666666667,82.0,8.83333333333333,10,Friday,90
2016-01-15,10:20:00,3.43333333333333,82.0,8.66666666666667,10,Friday,60
2016-01-15,10:30:00,3.55,82.0,8.5,10,Friday,60
2016-01-15,10:40:00,3.6666666666666705,82.0,8.33333333333333,10,Friday,100
2016-01-15,10:50:00,3.7833333333333297,82.0,8.16666666666667,10,Friday,380
2016-01-15,11:00:00,3.9,82.0,8.0,11,Friday,390
2016-01-15,11:10:00,3.86666666666667,83.0,8.16666666666667,11,Friday,130
2016-01-15,11:20:00,3.8333333333333295,84.0,8.33333333333333,11,Friday,60
2016-01-15,11:30:00,3.8,85.0,8.5,11,Friday,60
2016-01-15,11:40:00,3.7666666666666706,86.0,8.66666666666667,11,Friday,50
2016-01-15,11:50:00,3.7333333333333294,87.0,8.83333333333333,11,Friday,60
2016-01-15,12:00:00,3.7,88.0,9.0,12,Friday,60
2016-01-15,12:10:00,3.7333333333333294,87.8333333333333,8.83333333333333,12,Friday,240
2016-01-15,12:20:00,3.7666666666666706,87.6666666666667,8.66666666666667,12,Friday,80
2016-01-15,12:30:00,3.8,87.5,8.5,12,Friday,80
2016-01-15,12:40:00,3.8333333333333295,87.3333333333333,8.33333333333333,12,Friday,400
2016-01-15,12:50:00,3.86666666666667,87.1666666666667,8.16666666666667,12,Friday,400
2016-01-15,13:00:00,3.9,87.0,8.0,13,Friday,460
2016-01-15,13:10:00,3.95,86.8333333333333,8.0,13,Friday,170
2016-01-15,13:20:00,4.0,86.6666666666667,8.0,13,Friday,210
2016-01-15,13:30:00,4.05,86.5,8.0,13,Friday,190
2016-01-15,13:40:00,4.1,86.3333333333333,8.0,13,Friday,70
2016-01-15,13:50:00,4.15,86.1666666666667,8.0,13,Friday,80
2016-01-15,14:00:00,4.2,86.0,8.0,14,Friday,60
2016-01-15,14:10:00,4.25,85.6666666666667,8.0,14,Friday,70
2016-01-15,14:20:00,4.3,85.3333333333333,8.0,14,Friday,60
2016-01-15,14:30:00,4.35,85.0,8.0,14,Friday,70
2016-01-15,14:40:00,4.4,84.6666666666667,8.0,14,Friday,60
2016-01-15,14:50:00,4.45,84.3333333333333,8.0,14,Friday,60
2016-01-15,15:00:00,4.5,84.0,8.0,15,Friday,60
2016-01-15,15:10:00,4.03333333333333,86.0,7.8333333333333295,15,Friday,60
2016-01-15,15:20:00,3.56666666666667,88.0,7.666666666666669,15,Friday,60
2016-01-15,15:30:00,3.1,90.0,7.5,15,Friday,50
2016-01-15,15:40:00,2.63333333333333,92.0,7.3333333333333295,15,Friday,50
2016-01-15,15:50:00,2.16666666666667,94.0,7.16666666666667,15,Friday,60
2016-01-15,16:00:00,1.7,96.0,7.0,16,Friday,50
2016-01-15,16:10:00,1.78333333333333,95.6666666666667,7.0,16,Friday,50
2016-01-15,16:20:00,1.86666666666667,95.3333333333333,7.0,16,Friday,70
2016-01-15,16:30:00,1.95,95.0,7.0,16,Friday,50
2016-01-15,16:40:00,2.03333333333333,94.6666666666667,7.0,16,Friday,60
2016-01-15,16:50:00,2.11666666666667,94.3333333333333,7.0,16,Friday,60
2016-01-15,17:00:00,2.2,94.0,7.0,17,Friday,90
2016-01-15,17:10:00,2.31666666666667,93.8333333333333,6.66666666666667,17,Friday,100
2016-01-15,17:20:00,2.43333333333333,93.6666666666667,6.3333333333333295,17,Friday,90
2016-01-15,17:30:00,2.55,93.5,6.0,17,Friday,100
2016-01-15,17:40:00,2.66666666666667,93.3333333333333,5.66666666666667,17,Friday,110
2016-01-15,17:50:00,2.78333333333333,93.1666666666667,5.3333333333333295,17,Friday,100
2016-01-15,18:00:00,2.9,93.0,5.0,18,Friday,80
2016-01-15,18:10:00,2.8333333333333295,93.0,5.3333333333333295,18,Friday,110
2016-01-15,18:20:00,2.7666666666666706,93.0,5.66666666666667,18,Friday,260
2016-01-15,18:30:00,2.7,93.0,6.0,18,Friday,350
2016-01-15,18:40:00,2.63333333333333,93.0,6.3333333333333295,18,Friday,500
2016-01-15,18:50:00,2.56666666666667,93.0,6.66666666666667,18,Friday,370
2016-01-15,19:00:00,2.5,93.0,7.0,19,Friday,330
2016-01-15,19:10:00,2.5,93.6666666666667,6.66666666666667,19,Friday,100
2016-01-15,19:20:00,2.5,94.3333333333333,6.3333333333333295,19,Friday,110
2016-01-15,19:30:00,2.5,95.0,6.0,19,Friday,140
2016-01-15,19:40:00,2.5,95.6666666666667,5.66666666666667,19,Friday,310
2016-01-15,19:50:00,2.5,96.3333333333333,5.3333333333333295,19,Friday,330
2016-01-15,20:00:00,2.5,97.0,5.0,20,Friday,190
2016-01-15,20:10:00,2.45,97.0,4.8333333333333295,20,Friday,160
2016-01-15,20:20:00,2.4,97.0,4.66666666666667,20,Friday,160
2016-01-15,20:30:00,2.35,97.0,4.5,20,Friday,480
2016-01-15,20:40:00,2.3,97.0,4.3333333333333295,20,Friday,280
2016-01-15,20:50:00,2.25,97.0,4.16666666666667,20,Friday,130
2016-01-15,21:00:00,2.2,97.0,4.0,21,Friday,150
2016-01-15,21:10:00,2.2,96.8333333333333,4.0,21,Friday,140
2016-01-15,21:20:00,2.2,96.6666666666667,4.0,21,Friday,130
2016-01-15,21:30:00,2.2,96.5,4.0,21,Friday,130
2016-01-15,21:40:00,2.2,96.3333333333333,4.0,21,Friday,340
2016-01-15,21:50:00,2.2,96.1666666666667,4.0,21,Friday,490
2016-01-15,22:00:00,2.2,96.0,4.0,22,Friday,230
2016-01-15,22:10:00,2.28333333333333,95.8333333333333,3.8333333333333295,22,Friday,360
2016-01-15,22:20:00,2.36666666666667,95.6666666666667,3.6666666666666705,22,Friday,410
2016-01-15,22:30:00,2.45,95.5,3.5,22,Friday,150
2016-01-15,22:40:00,2.53333333333333,95.3333333333333,3.3333333333333295,22,Friday,80
2016-01-15,22:50:00,2.61666666666667,95.1666666666667,3.16666666666667,22,Friday,80
2016-01-15,23:00:00,2.7,95.0,3.0,23,Friday,70
2016-01-15,23:10:00,2.65,95.3333333333333,3.0,23,Friday,70
2016-01-15,23:20:00,2.6,95.6666666666667,3.0,23,Friday,70
2016-01-15,23:30:00,2.55,96.0,3.0,23,Friday,60
2016-01-15,23:40:00,2.5,96.3333333333333,3.0,23,Friday,60
2016-01-15,23:50:00,2.45,96.6666666666667,3.0,23,Friday,50
2016-01-16,00:00:00,2.4,97.0,3.0,0,Saturday,50
2016-01-16,00:10:00,2.375,96.8333333333333,3.16666666666667,0,Saturday,50
2016-01-16,00:20:00,2.35,96.6666666666667,3.3333333333333295,0,Saturday,30
2016-01-16,00:30:00,2.325,96.5,3.5,0,Saturday,20
2016-01-16,00:40:00,2.3,96.3333333333333,3.6666666666666705,0,Saturday,40
2016-01-16,00:50:00,2.275,96.1666666666667,3.8333333333333295,0,Saturday,50
2016-01-16,01:00:00,2.25,96.0,4.0,1,Saturday,50
2016-01-16,01:10:00,2.225,95.8333333333333,4.16666666666667,1,Saturday,50
2016-01-16,01:20:00,2.2,95.6666666666667,4.3333333333333295,1,Saturday,60
2016-01-16,01:30:00,2.175,95.5,4.5,1,Saturday,50
2016-01-16,01:40:00,2.15,95.3333333333333,4.66666666666667,1,Saturday,60
2016-01-16,01:50:00,2.125,95.1666666666667,4.8333333333333295,1,Saturday,50
2016-01-16,02:00:00,2.1,95.0,5.0,2,Saturday,40
2016-01-16,02:10:00,2.0,95.0,4.5,2,Saturday,50
2016-01-16,02:20:00,1.9,95.0,4.0,2,Saturday,50
2016-01-16,02:30:00,1.8,95.0,3.5,2,Saturday,50
2016-01-16,02:40:00,1.7,95.0,3.0,2,Saturday,50
2016-01-16,02:50:00,1.6,95.0,2.5,2,Saturday,40
2016-01-16,03:00:00,1.5,95.0,2.0,3,Saturday,30
2016-01-16,03:10:00,1.35,95.3333333333333,2.0,3,Saturday,30
2016-01-16,03:20:00,1.2,95.6666666666667,2.0,3,Saturday,40
2016-01-16,03:30:00,1.05,96.0,2.0,3,Saturday,50
2016-01-16,03:40:00,0.9,96.3333333333333,2.0,3,Saturday,50
2016-01-16,03:50:00,0.75,96.6666666666667,2.0,3,Saturday,50
2016-01-16,04:00:00,0.6,97.0,2.0,4,Saturday,50
2016-01-16,04:10:00,0.6,96.8333333333333,2.16666666666667,4,Saturday,60
2016-01-16,04:20:00,0.6,96.6666666666667,2.3333333333333295,4,Saturday,50
2016-01-16,04:30:00,0.6,96.5,2.5,4,Saturday,50
2016-01-16,04:40:00,0.6,96.3333333333333,2.66666666666667,4,Saturday,40
2016-01-16,04:50:00,0.6,96.1666666666667,2.8333333333333295,4,Saturday,50
2016-01-16,05:00:00,0.6,96.0,3.0,5,Saturday,50
2016-01-16,05:10:00,0.5833333333333329,96.0,3.0,5,Saturday,50
2016-01-16,05:20:00,0.566666666666667,96.0,3.0,5,Saturday,50
2016-01-16,05:30:00,0.55,96.0,3.0,5,Saturday,30
2016-01-16,05:40:00,0.533333333333333,96.0,3.0,5,Saturday,30
2016-01-16,05:50:00,0.5166666666666672,96.0,3.0,5,Saturday,30
2016-01-16,06:00:00,0.5,96.0,3.0,6,Saturday,50
2016-01-16,06:10:00,0.5833333333333329,96.0,3.0,6,Saturday,50
2016-01-16,06:20:00,0.666666666666667,96.0,3.0,6,Saturday,40
2016-01-16,06:30:00,0.75,96.0,3.0,6,Saturday,60
2016-01-16,06:40:00,0.8333333333333329,96.0,3.0,6,Saturday,60
2016-01-16,06:50:00,0.9166666666666669,96.0,3.0,6,Saturday,50
2016-01-16,07:00:00,1.0,96.0,3.0,7,Saturday,50
2016-01-16,07:10:00,1.03333333333333,96.0,3.0,7,Saturday,50
2016-01-16,07:20:00,1.06666666666667,96.0,3.0,7,Saturday,220
2016-01-16,07:30:00,1.1,96.0,3.0,7,Saturday,390
2016-01-16,07:40:00,1.13333333333333,96.0,3.0,7,Saturday,380
2016-01-16,07:50:00,1.16666666666667,96.0,3.0,7,Saturday,390
2016-01-16,08:00:00,1.2,96.0,3.0,8,Saturday,390
2016-01-16,08:10:00,1.21666666666667,96.1666666666667,3.0,8,Saturday,240
2016-01-16,08:20:00,1.23333333333333,96.3333333333333,3.0,8,Saturday,40
2016-01-16,08:30:00,1.25,96.5,3.0,8,Saturday,70
2016-01-16,08:40:00,1.26666666666667,96.6666666666667,3.0,8,Saturday,50
2016-01-16,08:50:00,1.28333333333333,96.8333333333333,3.0,8,Saturday,50
2016-01-16,09:00:00,1.3,97.0,3.0,9,Saturday,70
2016-01-16,09:10:00,1.41666666666667,96.6666666666667,3.0,9,Saturday,60
2016-01-16,09:20:00,1.53333333333333,96.3333333333333,3.0,9,Saturday,70
2016-01-16,09:30:00,1.65,96.0,3.0,9,Saturday,60
2016-01-16,09:40:00,1.76666666666667,95.6666666666667,3.0,9,Saturday,50
2016-01-16,09:50:00,1.88333333333333,95.3333333333333,3.0,9,Saturday,60
2016-01-16,10:00:00,2.0,95.0,3.0,10,Saturday,60
2016-01-16,10:10:00,2.25,94.6666666666667,3.0,10,Saturday,80
2016-01-16,10:20:00,2.5,94.3333333333333,3.0,10,Saturday,100
2016-01-16,10:30:00,2.75,94.0,3.0,10,Saturday,60
2016-01-16,10:40:00,3.0,93.6666666666667,3.0,10,Saturday,70
2016-01-16,10:50:00,3.25,93.3333333333333,3.0,10,Saturday,60
2016-01-16,11:00:00,3.5,93.0,3.0,11,Saturday,60
2016-01-16,11:10:00,3.7,92.0,3.0,11,Saturday,50
2016-01-16,11:20:00,3.9,91.0,3.0,11,Saturday,50
2016-01-16,11:30:00,4.1,90.0,3.0,11,Saturday,40
2016-01-16,11:40:00,4.3,89.0,3.0,11,Saturday,50
2016-01-16,11:50:00,4.5,88.0,3.0,11,Saturday,70
2016-01-16,12:00:00,4.7,87.0,3.0,12,Saturday,60
2016-01-16,12:10:00,4.9,83.5,3.3333333333333295,12,Saturday,60
2016-01-16,12:20:00,5.1,80.0,3.6666666666666705,12,Saturday,80
2016-01-16,12:30:00,5.3,76.5,4.0,12,Saturday,80
2016-01-16,12:40:00,5.5,73.0,4.3333333333333295,12,Saturday,80
2016-01-16,12:50:00,5.7,69.5,4.66666666666667,12,Saturday,90
2016-01-16,13:00:00,5.9,66.0,5.0,13,Saturday,90
2016-01-16,13:10:00,5.883333333333329,68.3333333333333,4.8333333333333295,13,Saturday,100
2016-01-16,13:20:00,5.86666666666667,70.6666666666667,4.66666666666667,13,Saturday,80
2016-01-16,13:30:00,5.85,73.0,4.5,13,Saturday,90
2016-01-16,13:40:00,5.8333333333333295,75.3333333333333,4.3333333333333295,13,Saturday,80
2016-01-16,13:50:00,5.81666666666667,77.6666666666667,4.16666666666667,13,Saturday,80
2016-01-16,14:00:00,5.8,80.0,4.0,14,Saturday,80
2016-01-16,14:10:00,5.7,77.8333333333333,4.5,14,Saturday,80
2016-01-16,14:20:00,5.6,75.6666666666667,5.0,14,Saturday,90
2016-01-16,14:30:00,5.5,73.5,5.5,14,Saturday,70
2016-01-16,14:40:00,5.4,71.3333333333333,6.0,14,Saturday,50
2016-01-16,14:50:00,5.3,69.1666666666667,6.5,14,Saturday,60
